item_num,rep,ppt,word,f0,f1,f2,duration,ipa,arpa,onset,offset,environment,real_word,age,years_uni,sex,ethnicity,birthplace,home_state,years_lived_hi,L1,exposure_langs_yn,exposure_langs,age_learned_en,speak_other
23,1,P107,poat,80.56,504.1417319,1088.824449,580,o,OW,voiceless,voiceless,voiceless_voiceless,notreal,21,3.5,Male,Mixed,HI,HI,Lifetime,English,yes,Multiple,0,NA
2,1,P107,bat,77.87,613.3007662,1770.338134,420,æ,AE,voiced,voiceless,voiced_voiceless,real,21,3.5,Male,Mixed,HI,HI,Lifetime,English,yes,Multiple,0,NA
10,1,P107,bet,76.19,529.5665518,1747.031839,500,ɛ,EH,voiced,voiceless,voiced_voiceless,real,21,3.5,Male,Mixed,HI,HI,Lifetime,English,yes,Multiple,0,NA
28,1,P107,poot,85.95,353.7707142,1246.559407,500,u,UW,voiceless,voiceless,voiceless_voiceless,notreal,21,3.5,Male,Mixed,HI,HI,Lifetime,English,yes,Multiple,0,NA
7,2,P107,pod,86.29,540.5129283,1067.277459,460,ɑ,AA,voiceless,voiced,voiceless_voiced,real,21,3.5,Male,Mixed,HI,HI,Lifetime,English,yes,Multiple,0,NA
9,2,P107,bed,76.32,491.5187602,1712.983781,430,ɛ,EH,voiced,voiced,voiced_voiced,real,21,3.5,Male,Mixed,HI,HI,Lifetime,English,yes,Multiple,0,NA
22,1,P107,bode,92.74,483.5056723,1213.326625,510,o,OW,voiced,voiced,voiced_voiced,real,21,3.5,Male,Mixed,HI,HI,Lifetime,English,yes,Multiple,0,NA
10,2,P107,bet,77.85,498.2024499,1802.974508,470,ɛ,EH,voiced,voiceless,voiced_voiceless,real,21,3.5,Male,Mixed,HI,HI,Lifetime,English,yes,Multiple,0,NA
15,1,P107,peat,84.11,1978.874866,2503.816712,490,i,IY,voiceless,voiceless,voiceless_voiceless,real,21,3.5,Male,Mixed,HI,HI,Lifetime,English,yes,Multiple,0,NA
13,1,P107,bead,79.73,293.801892,2269.055463,470,i,IY,voiced,voiced,voiced_voiced,real,21,3.5,Male,Mixed,HI,HI,Lifetime,English,yes,Multiple,0,NA
16,1,P107,peed,82.99,304.4579028,2332.329798,480,i,IY,voiceless,voiced,voiceless_voiced,real,21,3.5,Male,Mixed,HI,HI,Lifetime,English,yes,Multiple,0,NA
17,1,P107,bid,77.55,425.5902014,1924.420333,500,ɪ,IH,voiced,voiced,voiced_voiced,real,21,3.5,Male,Mixed,HI,HI,Lifetime,English,yes,Multiple,0,NA
16,2,P107,peed,81.07,266.8999257,2365.467235,490,i,IY,voiceless,voiced,voiceless_voiced,real,21,3.5,Male,Mixed,HI,HI,Lifetime,English,yes,Multiple,0,NA
32,1,P107,putt,85.9,510.8845535,1362.661832,520,ʌ,AH,voiceless,voiceless,voiceless_voiceless,real,21,3.5,Male,Mixed,HI,HI,Lifetime,English,yes,Multiple,0,NA
14,2,P107,beat,80.75,304.9661256,2363.09009,460,i,IY,voiced,voiceless,voiced_voiceless,real,21,3.5,Male,Mixed,HI,HI,Lifetime,English,yes,Multiple,0,NA
13,2,P107,bead,79.76,331.6703378,2339.428361,460,i,IY,voiced,voiced,voiced_voiced,real,21,3.5,Male,Mixed,HI,HI,Lifetime,English,yes,Multiple,0,NA
33,2,P107,cot,82.27,1109.284498,2369.48233,560,ɑ,AA,voiceless,voiceless,voiceless_voiceless,real,21,3.5,Male,Mixed,HI,HI,Lifetime,English,yes,Multiple,0,NA
13,3,P107,bead,82.23,307.2505292,2271.782005,420,i,IY,voiced,voiced,voiced_voiced,real,21,3.5,Male,Mixed,HI,HI,Lifetime,English,yes,Multiple,0,NA
8,1,P107,pot,79.54,622.8440014,1214.221134,480,ɑ,AA,voiceless,voiceless,voiceless_voiceless,real,21,3.5,Male,Mixed,HI,HI,Lifetime,English,yes,Multiple,0,NA
16,3,P107,peed,83.63,2246.023392,3135.384195,440,i,IY,voiceless,voiced,voiceless_voiced,real,21,3.5,Male,Mixed,HI,HI,Lifetime,English,yes,Multiple,0,NA
21,2,P107,boat,98.29,466.9135152,1533.451876,410,o,OW,voiced,voiceless,voiced_voiceless,real,21,3.5,Male,Mixed,HI,HI,Lifetime,English,yes,Multiple,0,NA
9,3,P107,bed,76.79,494.6436068,1782.461863,420,ɛ,EH,voiced,voiced,voiced_voiced,real,21,3.5,Male,Mixed,HI,HI,Lifetime,English,yes,Multiple,0,NA
26,1,P107,boot,83.99,625.3039787,2018.979597,490,u,UW,voiced,voiceless,voiced_voiceless,real,21,3.5,Male,Mixed,HI,HI,Lifetime,English,yes,Multiple,0,NA
15,2,P107,peat,86.27,295.5271513,2409.67163,450,i,IY,voiceless,voiceless,voiceless_voiceless,real,21,3.5,Male,Mixed,HI,HI,Lifetime,English,yes,Multiple,0,NA
32,2,P107,putt,83.81,1305.684858,2896.100995,400,ʌ,AH,voiceless,voiceless,voiceless_voiceless,real,21,3.5,Male,Mixed,HI,HI,Lifetime,English,yes,Multiple,0,NA
5,2,P107,bod,75.84,590.5061355,1189.305748,510,ɑ,AA,voiced,voiced,voiced_voiced,real,21,3.5,Male,Mixed,HI,HI,Lifetime,English,yes,Multiple,0,NA
33,3,P107,cot,77.34,1331.024022,2374.970304,440,ɑ,AA,voiceless,voiceless,voiceless_voiceless,real,21,3.5,Male,Mixed,HI,HI,Lifetime,English,yes,Multiple,0,NA
3,1,P107,pad,77.18,690.1566557,1824.560615,550,æ,AE,voiceless,voiced,voiceless_voiced,real,21,3.5,Male,Mixed,HI,HI,Lifetime,English,yes,Multiple,0,NA
19,2,P107,pid,85.64,446.3891949,1965.989558,450,ɪ,IH,voiceless,voiced,voiceless_voiced,notreal,21,3.5,Male,Mixed,HI,HI,Lifetime,English,yes,Multiple,0,NA
1,2,P107,bad,77.03,573.8478783,1761.329148,460,æ,AE,voiced,voiced,voiced_voiced,real,21,3.5,Male,Mixed,HI,HI,Lifetime,English,yes,Multiple,0,NA
4,3,P107,pat,80.49,491.1375044,1863.429752,480,æ,AE,voiceless,voiceless,voiceless_voiceless,real,21,3.5,Male,Mixed,HI,HI,Lifetime,English,yes,Multiple,0,NA
27,2,P107,pooed,88.23,311.6381909,1335.182755,470,u,UW,voiceless,voiced,voiceless_voiced,real,21,3.5,Male,Mixed,HI,HI,Lifetime,English,yes,Multiple,0,NA
32,3,P107,putt,84.34,1323.464263,2774.304396,380,ʌ,AH,voiceless,voiceless,voiceless_voiceless,real,21,3.5,Male,Mixed,HI,HI,Lifetime,English,yes,Multiple,0,NA
23,2,P107,poat,85.66,659.3052271,1659.437506,390,o,OW,voiceless,voiceless,voiceless_voiceless,notreal,21,3.5,Male,Mixed,HI,HI,Lifetime,English,yes,Multiple,0,NA
8,2,P107,pot,80.07,1031.267743,2563.239612,460,ɑ,AA,voiceless,voiceless,voiceless_voiceless,real,21,3.5,Male,Mixed,HI,HI,Lifetime,English,yes,Multiple,0,NA
6,1,P107,bot,76.2,510.0688376,2076.984798,670,ɑ,AA,voiced,voiceless,voiced_voiceless,real,21,3.5,Male,Mixed,HI,HI,Lifetime,English,yes,Multiple,0,NA
10,3,P107,bet,78.8,266.4472164,1696.346754,480,ɛ,EH,voiced,voiceless,voiced_voiceless,real,21,3.5,Male,Mixed,HI,HI,Lifetime,English,yes,Multiple,0,NA
29,1,P107,bud,80.64,486.8175867,1274.647812,470,ʌ,AH,voiced,voiced,voiced_voiced,real,21,3.5,Male,Mixed,HI,HI,Lifetime,English,yes,Multiple,0,NA
26,2,P107,boot,84.32,411.227134,1524.968735,470,u,UW,voiced,voiceless,voiced_voiceless,real,21,3.5,Male,Mixed,HI,HI,Lifetime,English,yes,Multiple,0,NA
21,3,P107,boat,83.29,876.0960227,1759.555461,400,o,OW,voiced,voiceless,voiced_voiceless,real,21,3.5,Male,Mixed,HI,HI,Lifetime,English,yes,Multiple,0,NA
6,2,P107,bot,78.59,579.0537925,1166.280977,450,ɑ,AA,voiced,voiceless,voiced_voiceless,real,21,3.5,Male,Mixed,HI,HI,Lifetime,English,yes,Multiple,0,NA
18,3,P107,bit,89.89,386.7928817,1756.63802,400,ɪ,IH,voiced,voiceless,voiced_voiceless,real,21,3.5,Male,Mixed,HI,HI,Lifetime,English,yes,Multiple,0,NA
31,1,P107,pud,81.19,636.5126569,1314.481738,560,ʌ,AH,voiceless,voiced,voiceless_voiced,notreal,21,3.5,Male,Mixed,HI,HI,Lifetime,English,yes,Multiple,0,NA
20,1,P107,pit,97.37,459.6662098,1847.630005,250,ɪ,IH,voiceless,voiceless,voiceless_voiceless,real,21,3.5,Male,Mixed,HI,HI,Lifetime,English,yes,Multiple,0,NA
17,2,P107,bid,83.75,457.4907373,1820.563946,480,ɪ,IH,voiced,voiced,voiced_voiced,real,21,3.5,Male,Mixed,HI,HI,Lifetime,English,yes,Multiple,0,NA
25,1,P107,booed,81.57,399.2254268,1229.282754,480,u,UW,voiced,voiced,voiced_voiced,real,21,3.5,Male,Mixed,HI,HI,Lifetime,English,yes,Multiple,0,NA
27,3,P107,pooed,88.18,1125.340277,2475.512119,500,u,UW,voiceless,voiced,voiceless_voiced,real,21,3.5,Male,Mixed,HI,HI,Lifetime,English,yes,Multiple,0,NA
23,3,P107,poat,91.43,491.8510006,1107.169206,460,o,OW,voiceless,voiceless,voiceless_voiceless,notreal,21,3.5,Male,Mixed,HI,HI,Lifetime,English,yes,Multiple,0,NA
34,2,P107,caught,82.13,600.5098908,1252.57177,570,ɔ,AO,voiceless,voiceless,voiceless_voiceless,real,21,3.5,Male,Mixed,HI,HI,Lifetime,English,yes,Multiple,0,NA
5,3,P107,bod,77.65,489.8702061,1714.255542,570,ɑ,AA,voiced,voiced,voiced_voiced,real,21,3.5,Male,Mixed,HI,HI,Lifetime,English,yes,Multiple,0,NA
3,2,P107,pad,80.53,655.8967687,1762.425472,530,æ,AE,voiceless,voiced,voiceless_voiced,real,21,3.5,Male,Mixed,HI,HI,Lifetime,English,yes,Multiple,0,NA
2,2,P107,bat,80.14,534.4973859,1707.237149,400,æ,AE,voiced,voiceless,voiced_voiceless,real,21,3.5,Male,Mixed,HI,HI,Lifetime,English,yes,Multiple,0,NA
24,2,P107,pode,83.16,515.7697989,1177.619345,490,o,OW,voiceless,voiced,voiceless_voiced,notreal,21,3.5,Male,Mixed,HI,HI,Lifetime,English,yes,Multiple,0,NA
17,3,P107,bid,81.68,905.4234528,2274.622764,430,ɪ,IH,voiced,voiced,voiced_voiced,real,21,3.5,Male,Mixed,HI,HI,Lifetime,English,yes,Multiple,0,NA
3,3,P107,pad,81.57,627.326322,1720.422754,560,æ,AE,voiceless,voiced,voiceless_voiced,real,21,3.5,Male,Mixed,HI,HI,Lifetime,English,yes,Multiple,0,NA
1,3,P107,bad,76.71,589.3669469,1757.249188,480,æ,AE,voiced,voiced,voiced_voiced,real,21,3.5,Male,Mixed,HI,HI,Lifetime,English,yes,Multiple,0,NA
15,3,P107,peat,91.59,315.4017289,2338.058659,450,i,IY,voiceless,voiceless,voiceless_voiceless,real,21,3.5,Male,Mixed,HI,HI,Lifetime,English,yes,Multiple,0,NA
22,2,P107,bode,84.18,501.1213266,1206.153965,510,o,OW,voiced,voiced,voiced_voiced,real,21,3.5,Male,Mixed,HI,HI,Lifetime,English,yes,Multiple,0,NA
34,3,P107,caught,81.57,625.283417,1216.18398,540,ɔ,AO,voiceless,voiceless,voiceless_voiceless,real,21,3.5,Male,Mixed,HI,HI,Lifetime,English,yes,Multiple,0,NA
19,3,P107,pid,77.5,350.9671566,1963.004048,440,ɪ,IH,voiceless,voiced,voiceless_voiced,notreal,21,3.5,Male,Mixed,HI,HI,Lifetime,English,yes,Multiple,0,NA
29,2,P107,bud,79.2,535.7433053,1290.563239,520,ʌ,AH,voiced,voiced,voiced_voiced,real,21,3.5,Male,Mixed,HI,HI,Lifetime,English,yes,Multiple,0,NA
25,2,P107,booed,83.33,331.4340071,1292.413395,730,u,UW,voiced,voiced,voiced_voiced,real,21,3.5,Male,Mixed,HI,HI,Lifetime,English,yes,Multiple,0,NA
30,2,P107,but,81.45,510.7989596,1336.198805,560,ʌ,AH,voiced,voiceless,voiced_voiceless,real,21,3.5,Male,Mixed,HI,HI,Lifetime,English,yes,Multiple,0,NA
12,3,P107,pet,81.91,474.6478001,1801.673143,460,ɛ,EH,voiceless,voiceless,voiceless_voiceless,real,21,3.5,Male,Mixed,HI,HI,Lifetime,English,yes,Multiple,0,NA
25,3,P107,booed,81.14,429.7281519,1148.422179,500,u,UW,voiced,voiced,voiced_voiced,real,21,3.5,Male,Mixed,HI,HI,Lifetime,English,yes,Multiple,0,NA
22,3,P107,bode,82.24,518.5331606,1277.947972,510,o,OW,voiced,voiced,voiced_voiced,real,21,3.5,Male,Mixed,HI,HI,Lifetime,English,yes,Multiple,0,NA
14,3,P107,beat,84.05,280.4286639,2280.655977,410,i,IY,voiced,voiceless,voiced_voiceless,real,21,3.5,Male,Mixed,HI,HI,Lifetime,English,yes,Multiple,0,NA
30,3,P107,but,84.88,541.7069789,1244.820672,500,ʌ,AH,voiced,voiceless,voiced_voiceless,real,21,3.5,Male,Mixed,HI,HI,Lifetime,English,yes,Multiple,0,NA
26,3,P107,boot,89.99,326.425489,1219.165968,510,u,UW,voiced,voiceless,voiced_voiceless,real,21,3.5,Male,Mixed,HI,HI,Lifetime,English,yes,Multiple,0,NA
28,2,P107,poot,87.86,1323.057561,1705.932567,370,u,UW,voiceless,voiceless,voiceless_voiceless,notreal,21,3.5,Male,Mixed,HI,HI,Lifetime,English,yes,Multiple,0,NA
29,3,P107,bud,81.23,486.3875436,1251.156502,430,ʌ,AH,voiced,voiced,voiced_voiced,real,21,3.5,Male,Mixed,HI,HI,Lifetime,English,yes,Multiple,0,NA
31,2,P107,pud,81.29,550.9967632,1287.059177,490,ʌ,AH,voiceless,voiced,voiceless_voiced,notreal,21,3.5,Male,Mixed,HI,HI,Lifetime,English,yes,Multiple,0,NA
31,3,P107,pud,82.77,535.0884357,1278.314748,470,ʌ,AH,voiceless,voiced,voiceless_voiced,notreal,21,3.5,Male,Mixed,HI,HI,Lifetime,English,yes,Multiple,0,NA
2,3,P107,bat,81.14,586.4420793,1708.374892,440,æ,AE,voiced,voiceless,voiced_voiceless,real,21,3.5,Male,Mixed,HI,HI,Lifetime,English,yes,Multiple,0,NA
6,3,P107,bot,77.72,649.5234086,1184.218687,500,ɑ,AA,voiced,voiceless,voiced_voiceless,real,21,3.5,Male,Mixed,HI,HI,Lifetime,English,yes,Multiple,0,NA
24,3,P107,pode,84.81,498.5238215,2642.017093,440,o,OW,voiceless,voiced,voiceless_voiced,notreal,21,3.5,Male,Mixed,HI,HI,Lifetime,English,yes,Multiple,0,NA
11,3,P107,ped,81.3,493.8301792,1810.97671,346.83,ɛ,EH,voiceless,voiced,voiceless_voiced,notreal,21,3.5,Male,Mixed,HI,HI,Lifetime,English,yes,Multiple,0,NA
7,3,P107,pod,79.5,645.185839,1084.114314,470,ɑ,AA,voiceless,voiced,voiceless_voiced,real,21,3.5,Male,Mixed,HI,HI,Lifetime,English,yes,Multiple,0,NA
28,3,P107,poot,87.47,354.3528427,1342.262093,400,u,UW,voiceless,voiceless,voiceless_voiceless,notreal,21,3.5,Male,Mixed,HI,HI,Lifetime,English,yes,Multiple,0,NA
20,2,P107,pit,91.79,453.6845677,1922.796285,240,ɪ,IH,voiceless,voiceless,voiceless_voiceless,real,21,3.5,Male,Mixed,HI,HI,Lifetime,English,yes,Multiple,0,NA
8,3,P107,pot,83.68,655.1772748,1102.195165,490,ɑ,AA,voiceless,voiceless,voiceless_voiceless,real,21,3.5,Male,Mixed,HI,HI,Lifetime,English,yes,Multiple,0,NA
20,3,P107,pit,80.16,403.855662,1906.234744,360,ɪ,IH,voiceless,voiceless,voiceless_voiceless,real,21,3.5,Male,Mixed,HI,HI,Lifetime,English,yes,Multiple,0,NA
27,1,P108,pooed,115.32,267.9212855,1062.396378,690,u,UW,voiceless,voiced,voiceless_voiced,real,21,2.5,Male,White,DC,None,0to5y,English,no,NA,0,German
29,1,P108,bud,114.49,518.7467987,1309.291906,640,ʌ,AH,voiced,voiced,voiced_voiced,real,21,2.5,Male,White,DC,None,0to5y,English,no,NA,0,German
16,1,P108,peed,104.09,301.0293593,2465.796907,620,i,IY,voiceless,voiced,voiceless_voiced,real,21,2.5,Male,White,DC,None,0to5y,English,no,NA,0,German
21,1,P108,boat,103.55,397.3297083,1159.376916,600,o,OW,voiced,voiceless,voiced_voiceless,real,21,2.5,Male,White,DC,None,0to5y,English,no,NA,0,German
20,1,P108,pit,155.72,494.9034723,1889.851856,570,ɪ,IH,voiceless,voiceless,voiceless_voiceless,real,21,2.5,Male,White,DC,None,0to5y,English,no,NA,0,German
12,1,P108,pet,108.11,666.2223831,1767.618325,610,ɛ,EH,voiceless,voiceless,voiceless_voiceless,real,21,2.5,Male,White,DC,None,0to5y,English,no,NA,0,German
21,2,P108,boat,102.83,470.455295,1320.828366,530,o,OW,voiced,voiceless,voiced_voiceless,real,21,2.5,Male,White,DC,None,0to5y,English,no,NA,0,German
21,3,P108,boat,100.25,407.6291881,1181.806857,540,o,OW,voiced,voiceless,voiced_voiceless,real,21,2.5,Male,White,DC,None,0to5y,English,no,NA,0,German
10,1,P108,bet,97.65,599.0878824,1839.48933,510,ɛ,EH,voiced,voiceless,voiced_voiceless,real,21,2.5,Male,White,DC,None,0to5y,English,no,NA,0,German
7,1,P108,pod,102.66,667.6129028,888.6747802,590,ɑ,AA,voiceless,voiced,voiceless_voiced,real,21,2.5,Male,White,DC,None,0to5y,English,no,NA,0,German
13,1,P108,bead,105.85,261.1388833,2313.383557,630,i,IY,voiced,voiced,voiced_voiced,real,21,2.5,Male,White,DC,None,0to5y,English,no,NA,0,German
19,1,P108,pid,104.69,407.8390158,2078.54379,650,ɪ,IH,voiceless,voiced,voiceless_voiced,notreal,21,2.5,Male,White,DC,None,0to5y,English,no,NA,0,German
15,1,P108,peat,113.67,244.5683984,2372.830306,440,i,IY,voiceless,voiceless,voiceless_voiceless,real,21,2.5,Male,White,DC,None,0to5y,English,no,NA,0,German
17,1,P108,bid,101.1,405.151027,2041.590753,570,ɪ,IH,voiced,voiced,voiced_voiced,real,21,2.5,Male,White,DC,None,0to5y,English,no,NA,0,German
26,1,P108,boot,103.72,307.8725182,1497.047834,550,u,UW,voiced,voiceless,voiced_voiceless,real,21,2.5,Male,White,DC,None,0to5y,English,no,NA,0,German
32,1,P108,putt,103.17,689.1156413,1413.068558,540,ʌ,AH,voiceless,voiceless,voiceless_voiceless,real,21,2.5,Male,White,DC,None,0to5y,English,no,NA,0,German
15,2,P108,peat,105.63,248.1479415,2280.934084,430,i,IY,voiceless,voiceless,voiceless_voiceless,real,21,2.5,Male,White,DC,None,0to5y,English,no,NA,0,German
28,1,P108,poot,116.7,277.3717201,1113.188255,580,u,UW,voiceless,voiceless,voiceless_voiceless,notreal,21,2.5,Male,White,DC,None,0to5y,English,no,NA,0,German
19,2,P108,pid,106.45,333.958938,1945.378583,330,ɪ,IH,voiceless,voiced,voiceless_voiced,notreal,21,2.5,Male,White,DC,None,0to5y,English,no,NA,0,German
13,2,P108,bead,103.67,243.6756002,2296.670086,520,i,IY,voiced,voiced,voiced_voiced,real,21,2.5,Male,White,DC,None,0to5y,English,no,NA,0,German
8,1,P108,pot,NA,588.6353179,1037.917134,560,ɑ,AA,voiceless,voiceless,voiceless_voiceless,real,21,2.5,Male,White,DC,None,0to5y,English,no,NA,0,German
6,1,P108,bot,96.86,621.3841149,1022.345438,560,ɑ,AA,voiced,voiceless,voiced_voiceless,real,21,2.5,Male,White,DC,None,0to5y,English,no,NA,0,German
23,1,P108,poat,114.64,332.3633966,1010.186283,580,o,OW,voiceless,voiceless,voiceless_voiceless,notreal,21,2.5,Male,White,DC,None,0to5y,English,no,NA,0,German
27,2,P108,pooed,113.73,305.9896436,1063.465605,450,u,UW,voiceless,voiced,voiceless_voiced,real,21,2.5,Male,White,DC,None,0to5y,English,no,NA,0,German
25,1,P108,booed,116.12,292.4651198,1244.575132,560,u,UW,voiced,voiced,voiced_voiced,real,21,2.5,Male,White,DC,None,0to5y,English,no,NA,0,German
10,2,P108,bet,98.28,592.5117535,1841.067687,540,ɛ,EH,voiced,voiceless,voiced_voiceless,real,21,2.5,Male,White,DC,None,0to5y,English,no,NA,0,German
23,2,P108,poat,106.66,494.2999489,1192.048888,500,o,OW,voiceless,voiceless,voiceless_voiceless,notreal,21,2.5,Male,White,DC,None,0to5y,English,no,NA,0,German
24,1,P108,pode,122.32,364.7136203,852.1237362,430,o,OW,voiceless,voiced,voiceless_voiced,notreal,21,2.5,Male,White,DC,None,0to5y,English,no,NA,0,German
2,1,P108,bat,96.25,545.0593374,1782.907196,530,æ,AE,voiced,voiceless,voiced_voiceless,real,21,2.5,Male,White,DC,None,0to5y,English,no,NA,0,German
19,3,P108,pid,101.89,305.9564696,2021.942643,360,ɪ,IH,voiceless,voiced,voiceless_voiced,notreal,21,2.5,Male,White,DC,None,0to5y,English,no,NA,0,German
10,3,P108,bet,102.88,581.3902409,1796.14408,470,ɛ,EH,voiced,voiceless,voiced_voiceless,real,21,2.5,Male,White,DC,None,0to5y,English,no,NA,0,German
17,2,P108,bid,102.59,421.275005,2069.240306,530,ɪ,IH,voiced,voiced,voiced_voiced,real,21,2.5,Male,White,DC,None,0to5y,English,no,NA,0,German
11,1,P108,ped,102.96,538.1037919,1870.918416,375.3,ɛ,EH,voiceless,voiced,voiceless_voiced,notreal,21,2.5,Male,White,DC,None,0to5y,English,no,NA,0,German
9,1,P108,bed,109.31,586.9877829,1824.756844,520,ɛ,EH,voiced,voiced,voiced_voiced,real,21,2.5,Male,White,DC,None,0to5y,English,no,NA,0,German
4,1,P108,pat,106.89,713.4187377,1405.752485,410,æ,AE,voiceless,voiceless,voiceless_voiceless,real,21,2.5,Male,White,DC,None,0to5y,English,no,NA,0,German
2,2,P108,bat,99.02,774.7083386,1496.25553,540,æ,AE,voiced,voiceless,voiced_voiceless,real,21,2.5,Male,White,DC,None,0to5y,English,no,NA,0,German
9,2,P108,bed,114.01,559.582298,1829.025052,500,ɛ,EH,voiced,voiced,voiced_voiced,real,21,2.5,Male,White,DC,None,0to5y,English,no,NA,0,German
22,1,P108,bode,112.01,493.7307436,1384.31398,660,o,OW,voiced,voiced,voiced_voiced,real,21,2.5,Male,White,DC,None,0to5y,English,no,NA,0,German
13,3,P108,bead,107.02,228.9116788,2219.571267,600,i,IY,voiced,voiced,voiced_voiced,real,21,2.5,Male,White,DC,None,0to5y,English,no,NA,0,German
18,1,P108,bit,134.74,470.6315945,2039.486594,490,ɪ,IH,voiced,voiceless,voiced_voiceless,real,21,2.5,Male,White,DC,None,0to5y,English,no,NA,0,German
8,2,P108,pot,92.95,380.4219114,1012.012846,570,ɑ,AA,voiceless,voiceless,voiceless_voiceless,real,21,2.5,Male,White,DC,None,0to5y,English,no,NA,0,German
22,2,P108,bode,104.03,494.1888888,1384.447229,580,o,OW,voiced,voiced,voiced_voiced,real,21,2.5,Male,White,DC,None,0to5y,English,no,NA,0,German
20,2,P108,pit,175.17,470.6102241,2077.44875,530,ɪ,IH,voiceless,voiceless,voiceless_voiceless,real,21,2.5,Male,White,DC,None,0to5y,English,no,NA,0,German
7,2,P108,pod,102.47,629.3226231,935.1215664,560,ɑ,AA,voiceless,voiced,voiceless_voiced,real,21,2.5,Male,White,DC,None,0to5y,English,no,NA,0,German
18,2,P108,bit,99.83,444.7424311,2004.50192,560,ɪ,IH,voiced,voiceless,voiced_voiceless,real,21,2.5,Male,White,DC,None,0to5y,English,no,NA,0,German
4,2,P108,pat,107.86,728.0929469,1462.580227,390,æ,AE,voiceless,voiceless,voiceless_voiceless,real,21,2.5,Male,White,DC,None,0to5y,English,no,NA,0,German
9,3,P108,bed,99.51,562.4117988,1875.826586,600,ɛ,EH,voiced,voiced,voiced_voiced,real,21,2.5,Male,White,DC,None,0to5y,English,no,NA,0,German
11,2,P108,ped,115.7,537.8076172,1913.699511,317.93,ɛ,EH,voiceless,voiced,voiceless_voiced,notreal,21,2.5,Male,White,DC,None,0to5y,English,no,NA,0,German
32,2,P108,putt,76.56,595.964696,1482.553703,540,ʌ,AH,voiceless,voiceless,voiceless_voiceless,real,21,2.5,Male,White,DC,None,0to5y,English,no,NA,0,German
28,2,P108,poot,126.5,1109.929815,2130.973885,470,u,UW,voiceless,voiceless,voiceless_voiceless,notreal,21,2.5,Male,White,DC,None,0to5y,English,no,NA,0,German
3,1,P108,pad,102.23,807.413728,1451.192148,610,æ,AE,voiceless,voiced,voiceless_voiced,real,21,2.5,Male,White,DC,None,0to5y,English,no,NA,0,German
8,3,P108,pot,113.81,640.3058756,1039.652026,510,ɑ,AA,voiceless,voiceless,voiceless_voiceless,real,21,2.5,Male,White,DC,None,0to5y,English,no,NA,0,German
29,2,P108,bud,100.16,570.6388365,1330.502864,470,ʌ,AH,voiced,voiced,voiced_voiced,real,21,2.5,Male,White,DC,None,0to5y,English,no,NA,0,German
23,3,P108,poat,111.6,492.6087122,1087.715194,530,o,OW,voiceless,voiceless,voiceless_voiceless,notreal,21,2.5,Male,White,DC,None,0to5y,English,no,NA,0,German
12,2,P108,pet,112.68,623.183182,1755.380355,390,ɛ,EH,voiceless,voiceless,voiceless_voiceless,real,21,2.5,Male,White,DC,None,0to5y,English,no,NA,0,German
16,2,P108,peed,112.75,256.0684764,2369.557691,410,i,IY,voiceless,voiced,voiceless_voiced,real,21,2.5,Male,White,DC,None,0to5y,English,no,NA,0,German
30,1,P108,but,98.65,625.4323118,1346.627483,440,ʌ,AH,voiced,voiceless,voiced_voiceless,real,21,2.5,Male,White,DC,None,0to5y,English,no,NA,0,German
24,2,P108,pode,121.56,447.6017295,1507.963955,560,o,OW,voiceless,voiced,voiceless_voiced,notreal,21,2.5,Male,White,DC,None,0to5y,English,no,NA,0,German
31,1,P108,pud,113.86,562.0499049,1260.480031,500,ʌ,AH,voiceless,voiced,voiceless_voiced,notreal,21,2.5,Male,White,DC,None,0to5y,English,no,NA,0,German
20,3,P108,pit,NA,460.630888,2047.116395,450,ɪ,IH,voiceless,voiceless,voiceless_voiceless,real,21,2.5,Male,White,DC,None,0to5y,English,no,NA,0,German
33,1,P108,cot,100.85,1058.896921,2099.262796,520,ɑ,AA,voiceless,voiceless,voiceless_voiceless,real,21,2.5,Male,White,DC,None,0to5y,English,no,NA,0,German
3,2,P108,pad,105.17,776.5954738,1487.282226,550,æ,AE,voiceless,voiced,voiceless_voiced,real,21,2.5,Male,White,DC,None,0to5y,English,no,NA,0,German
33,2,P108,cot,91.83,687.0177271,1150.924062,440,ɑ,AA,voiceless,voiceless,voiceless_voiceless,real,21,2.5,Male,White,DC,None,0to5y,English,no,NA,0,German
17,3,P108,bid,101.01,434.0816816,1998.849321,430,ɪ,IH,voiced,voiced,voiced_voiced,real,21,2.5,Male,White,DC,None,0to5y,English,no,NA,0,German
25,2,P108,booed,102.83,313.046309,2103.64176,450,u,UW,voiced,voiced,voiced_voiced,real,21,2.5,Male,White,DC,None,0to5y,English,no,NA,0,German
14,1,P108,beat,109.04,230.9667639,2334.272882,470,i,IY,voiced,voiceless,voiced_voiceless,real,21,2.5,Male,White,DC,None,0to5y,English,no,NA,0,German
5,1,P108,bod,98.65,554.611107,892.0168445,520,ɑ,AA,voiced,voiced,voiced_voiced,real,21,2.5,Male,White,DC,None,0to5y,English,no,NA,0,German
25,3,P108,booed,106.05,297.5422307,949.4161169,430,u,UW,voiced,voiced,voiced_voiced,real,21,2.5,Male,White,DC,None,0to5y,English,no,NA,0,German
12,3,P108,pet,105.36,681.8540789,1774.372057,460,ɛ,EH,voiceless,voiceless,voiceless_voiceless,real,21,2.5,Male,White,DC,None,0to5y,English,no,NA,0,German
